Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
808, 610.7832579612732, 10
809, 611.5391778349876, 11
810, 612.2950977087021, 8
811, 613.0510175824165, 7
812, 613.806937456131, 6
813, 614.5628573298454, 2
814, 615.3187772035599, 2
815, 616.0746970772743, 4
816, 616.8306169509888, 8
817, 617.5865368247032, 3
818, 618.3424566984177, 4
819, 619.0983765721321, 5
820, 619.8542964458466, 1
821, 620.610216319561, 6
822, 621.3661361932755, 5
823, 622.1220560669899, 7
824, 622.8779759407043, 2
825, 623.6338958144188, 6
826, 624.3898156881332, 4
827, 625.1457355618477, 4
828, 625.9016554355621, 6
829, 626.6575753092766, 7
830, 627.413495182991, 5
831, 628.1694150567055, 4
832, 628.9253349304199, 8
833, 629.6812548041344, 2
834, 630.4371746778488, 6
835, 631.1930945515633, 6
836, 631.9490144252777, 3
837, 632.7049342989922, 5
838, 633.4608541727066, 3
839, 634.216774046421, 3
840, 634.9726939201355, 7
841, 635.72861379385, 7
842, 636.4845336675644, 7
843, 637.2404535412788, 8
844, 637.9963734149933, 6
845, 638.7522932887077, 10
846, 639.5082131624222, 6
847, 640.2641330361366, 3
848, 641.0200529098511, 7
849, 641.7759727835655, 9
850, 642.53189265728, 7
851, 643.2878125309944, 8
852, 644.0437324047089, 5
853, 644.7996522784233, 8
854, 645.5555721521378, 8
855, 646.3114920258522, 9
856, 647.0674118995667, 8
857, 647.8233317732811, 15
858, 648.5792516469955, 7
859, 649.33517152071, 10
860, 650.0910913944244, 13
861, 650.8470112681389, 11
862, 651.6029311418533, 11
863, 652.3588510155678, 18
864, 653.1147708892822, 17
865, 653.8706907629967, 9
866, 654.6266106367111, 14
867, 655.3825305104256, 15
868, 656.13845038414, 16
869, 656.8943702578545, 11
870, 657.6502901315689, 25
871, 658.4062100052834, 15
872, 659.1621298789978, 13
873, 659.9180497527122, 13
874, 660.6739696264267, 6
875, 661.4298895001411, 12
876, 662.1858093738556, 8
877, 662.94172924757, 15
878, 663.6976491212845, 16
879, 664.4535689949989, 11
